customerid,creditscore,balance,estimatedsalary
15767871,784,0.0,182609.97
15679651,783,136689.66,197890.65
15576219,615,0.0,6225.63
15699247,791,0.0,123977.86
15619087,762,102520.37,170195.4
15605327,607,0.0,114190.3
15610140,601,0.0,27022.57
15791174,540,88382.01,59457.0
15602373,812,115049.15,165038.41
15762605,685,104796.54,154181.41
15598840,680,123082.08,134960.98
15744279,680,0.0,65708.5
15670619,631,0.0,117374.22
15599533,569,0.0,77703.19
15757837,584,88311.48,177651.38
15697574,582,0.0,60954.45
15578738,609,71872.19,151924.9
15762228,506,110046.93,26318.73
15614827,503,104430.08,147557.71
15789815,503,0.0,125918.17
15579781,806,138653.51,190803.37
15587013,653,102575.04,11043.54
15570932,666,137780.74,119100.05
15794661,674,0.0,140579.17
15581654,798,0.0,37731.95
15644296,740,105209.54,1852.58
15614420,531,109570.21,172049.84
15609653,614,118715.86,133591.11
15594577,556,0.0,192751.18
15584114,678,153393.18,193828.27
15673367,587,132603.36,55775.72
15685576,527,0.0,102280.29
15774727,757,129398.01,44965.44
15694288,468,0.0,170661.02
15603319,693,151352.74,197145.89
15759066,483,136836.49,192359.9
15814816,466,91592.06,141210.18
15724402,770,0.0,100557.03
15571059,734,0.0,130805.54
15674206,716,0.0,92606.98
15715160,439,165536.28,123956.83
15730448,538,62482.95,102758.43
15662067,743,68155.59,94876.65
15779581,734,55853.33,94811.85
15662901,656,0.0,67840.81
15689751,666,79589.43,4050.57
15667742,627,100880.76,134665.25
15738448,480,174330.35,181647.13
15680243,792,143390.51,33282.84
15745083,613,91415.76,27965.0
15708228,476,134366.42,68343.53
15628523,539,0.0,198161.07
15708196,696,88786.81,196858.4
15735549,810,96814.46,120511.03
15809347,763,160680.41,30886.35
15660866,640,0.0,2743.69
15766609,655,0.0,167778.62
15654230,526,145537.21,132404.64
15794566,678,0.0,144423.17
15800890,554,0.0,181204.5
15697424,597,119370.11,182726.22
15724536,560,0.0,120880.72
15735878,850,134381.52,26812.89
15707596,546,114888.74,66732.63
15657163,623,149332.48,100834.22
15622478,698,105061.74,107815.31
15779529,620,0.0,34665.79
15636023,619,0.0,147093.84
15582066,561,0.0,36942.35
15666675,753,155062.8,16460.77
15732987,721,88798.34,45610.63
15789432,451,0.0,184954.11
15663161,680,143139.87,47795.43
15694879,590,0.0,196789.9
15593715,634,107027.52,173425.68
15575002,676,140720.93,36221.18
15622171,642,80964.57,174738.2
15795224,760,178585.46,67131.3
15685346,736,135889.13,165692.03
15691808,656,134919.85,194691.95
15721007,776,115130.34,129525.5
15794253,832,138190.13,146511.2
15694453,631,131519.49,51752.18
15813113,795,0.0,35418.69
15614187,648,126935.98,57995.74
15619407,615,133707.09,108152.75
15646227,682,97893.2,166144.98
15660541,694,127900.03,101737.8
15753874,694,143835.47,33326.71
15617877,607,0.0,81140.09
15772073,664,0.0,140173.17
15701537,756,0.0,166513.49
15736228,645,129596.77,103232.6
15780572,653,0.0,120736.04
15769596,710,110407.44,15832.43
15586996,697,0.0,188772.45
15722061,619,142015.76,114323.66
15638003,648,81370.07,181534.04
15775590,482,69329.47,102640.52
15730688,548,116755.5,158585.17
15753102,752,83870.33,178722.24
15810075,648,130694.89,153955.38
15723373,643,117451.47,65374.86
15795298,573,206868.78,102986.15
15584320,686,111695.62,136643.84
15724161,644,137285.26,77063.63
15750056,702,149218.39,9633.01
15609637,652,0.0,43496.36
15794493,641,0.0,24267.28
15569641,692,130701.29,59354.24
15815236,574,0.0,28269.86
15811177,643,167949.48,143162.34
15680587,834,131254.81,20199.3
15672821,591,0.0,48606.92
15767681,470,0.0,89013.67
15600379,608,86656.13,59890.29
15801336,649,114737.26,106655.88
15721592,665,0.0,156439.56
15581282,651,0.0,24176.44
15746203,555,119817.33,43507.1
15583137,637,130806.99,132005.85
15680752,675,0.0,80496.71
15688172,677,0.0,88947.56
15791373,850,80931.75,12639.67
15589449,815,0.0,94248.16
15692819,665,132178.67,11865.76
15727467,485,0.0,141449.86
15734312,577,0.0,149457.81
15764604,586,164769.02,119814.25
15613014,722,107233.85,24924.92
15759684,528,176227.07,139481.53
15609669,542,109949.39,41268.65
15685536,552,0.0,1351.41
15750447,678,117738.81,147489.76
15663249,575,133292.45,111175.09
15638646,669,160474.59,95963.14
15734161,636,0.0,43128.95
15631070,667,154393.43,137674.96
15761950,652,110827.49,153383.54
15649668,637,145750.45,96660.76
15713912,516,109044.3,115818.16
15586757,801,75170.54,37898.5
15596522,692,0.0,145222.93
15625395,585,105795.9,41219.09
15760570,590,0.0,59249.83
15566689,554,0.0,116747.62
15725794,659,0.0,116249.72
15673539,690,118097.87,61257.83
15705298,697,172693.54,141798.98
15675791,610,129440.3,102638.35
15747043,599,0.0,13210.56
15736397,544,96471.2,35550.97
15678201,548,0.0,104469.06
15720745,635,140197.18,142935.83
15637593,722,0.0,195486.28
15598070,564,135946.26,63170.0
15787550,719,0.0,58320.06
15603942,547,81290.02,177747.03
15733973,850,0.0,19632.64
15596761,515,113715.36,18424.24
15652400,667,168883.08,18897.78
15717893,607,143421.74,97879.02
15622585,525,153644.39,63197.88
15733964,606,109330.06,75860.01
15753861,686,115095.88,78622.46
15747097,611,0.0,23598.23
15594762,827,183276.32,13460.27
15667417,572,68193.72,19998.31
15684861,726,0.0,185075.63
15742204,579,139729.54,135815.38
15623502,598,98365.33,44251.33
15774872,663,0.0,136349.55
15611191,505,122453.97,52693.99
15674331,576,132174.41,93767.03
15619465,555,0.0,197866.55
15575247,524,0.0,126812.85
15695679,776,104349.45,79503.05
15713463,645,138881.04,129936.53
15785170,850,116968.91,175094.62
15796351,603,105346.03,130379.5
15639576,691,136623.19,153228.0
15693264,583,0.0,111285.85
15589715,584,0.0,49553.38
15769902,679,0.0,98015.85
15587177,646,124445.52,88481.32
15814553,559,68999.66,66879.27
15601550,595,85768.42,24802.77
15664907,527,0.0,21312.16
15612465,684,100628.0,190263.78
15810800,673,0.0,72873.33
15665760,802,0.0,57764.65
15588080,675,0.0,110273.84
15776844,762,0.0,55500.17
15717560,580,125647.36,57541.08
15629739,621,100375.39,90384.26
15729908,411,0.0,120694.35
15716781,815,171922.72,178028.96
15646936,631,146810.99,180990.29
15768151,514,109032.23,155407.21
15579212,638,0.0,33676.48
15721835,791,0.0,89666.28
15800515,516,128653.59,127558.26
15591279,734,80387.81,77272.62
15587419,611,0.0,107665.68
15750335,850,108508.82,184044.8
15699619,641,155978.17,91510.71
15606472,585,0.0,87363.56
15778368,552,121175.56,117505.07
15671387,507,89349.47,180626.68
15573926,735,86131.71,93478.96
15709183,707,102346.86,114672.64
15577514,698,121263.62,13387.88
15778830,841,0.0,173240.52
15768072,688,0.0,27557.18
15768293,614,0.0,5552.37
15654456,511,149726.08,88307.87
15807525,447,0.0,33879.26
15574372,738,161274.05,181429.87
15671249,422,0.0,102655.31
15779744,537,103138.17,96555.42
15624755,707,109628.44,189366.03
15611430,690,0.0,12847.61
15774744,664,97286.16,143433.33
15629885,850,118004.26,183983.82
15708791,584,85534.83,169137.24
15793890,728,0.0,163365.85
15646091,560,95140.44,123181.44
15596984,629,0.0,16447.6
15800215,658,0.0,173948.4
15577806,794,75900.84,192154.66
15749381,790,126619.27,198224.38
15683758,640,111833.47,67202.74
15670615,652,0.0,68789.93
15715622,583,238387.56,147964.99
15707634,775,108698.96,161069.73
15806901,584,112687.69,127749.61
15775335,635,81556.89,191914.37
15724150,814,136596.85,185791.9
15627220,735,98807.45,184570.04
15672330,678,0.0,130446.65
15668521,693,0.0,82867.55
15807837,640,107499.7,187632.22
15592570,773,0.0,56759.79
15748589,736,0.0,34180.33
15635893,693,0.0,158545.25
15757632,496,176024.05,182337.98
15691863,751,0.0,84175.34
15706071,528,127631.62,22197.8
15654296,754,0.0,189641.11
15755018,568,109819.16,154491.39
15594041,592,138734.94,90020.74
15670587,558,111363.1,197264.35
15724527,825,0.0,31933.06
15801904,677,143988.0,8755.69
15658195,653,118838.75,52820.13
15630113,593,161637.75,20008.46
15784320,632,133793.89,34607.14
15676513,601,71553.83,177384.45
15574072,786,0.0,165702.64
15633854,654,0.0,167889.1
15618566,572,0.0,133122.62
15733014,813,64667.95,140454.14
15753343,523,121164.11,59938.81
15746076,506,0.0,12016.79
15608226,513,98903.06,81251.24
15605684,664,104158.84,134169.85
15638988,684,0.0,94888.6
15628767,608,139529.93,175696.16
15737977,527,0.0,96758.58
15758116,666,64646.7,128019.48
15575119,779,0.0,146895.36
15625126,629,0.0,139356.3
15567114,430,118894.22,2923.61
15672242,712,0.0,121232.51
15681327,682,0.0,2053.42
15802585,634,68213.99,6382.46
15740630,487,0.0,158750.13
15815420,808,139196.0,74028.36
15711468,527,0.0,44099.75
15799626,637,126345.55,17323.0
15659325,802,0.0,175043.69
15651352,529,0.0,146388.85
15684925,850,0.0,2465.8
15657439,738,0.0,47799.15
15574122,817,129278.43,165562.84
15720508,735,119558.35,72927.68
15599078,619,92467.58,38270.47
15702300,671,0.0,120893.07
15660735,581,0.0,188377.21
15671390,690,0.0,55902.93
15647385,579,99340.83,4523.74
15739223,688,0.0,102195.16
15631305,599,126833.79,60843.09
15809263,729,109676.52,25548.47
15640866,718,0.0,134462.29
15775663,712,134729.99,132702.64
15631800,474,98431.37,75698.44
15654292,565,130368.31,105642.43
15648320,658,123974.96,102153.75
15726747,714,138082.16,166677.54
15694510,725,129855.32,24218.65
15572291,825,132308.22,117122.5
15603465,665,155447.65,51871.95
15685628,670,124268.64,84321.03
15792729,474,176311.36,160213.27
15767414,591,99886.42,88695.19
15568044,508,0.0,6123.15
15751333,695,0.0,167749.54
15623062,660,85089.3,71638.0
15713621,687,134318.21,198064.52
15670668,658,75395.53,54914.92
15750638,705,116765.7,190659.17
15747878,739,0.0,51637.67
15726796,844,111501.66,119333.38
15754952,602,76595.08,127095.14
15652192,759,160541.36,93541.14
15681924,747,129728.6,89289.54
15763544,673,0.0,108762.16
15764431,671,130929.02,28238.25
15684010,640,116800.25,34130.43
15648881,581,101016.53,7926.35
15733303,630,0.0,27330.27
15643294,703,190566.65,79997.14
15749905,698,0.0,50213.81
15625175,742,97067.69,60920.03
15643967,652,92208.54,197699.8
15578251,644,186347.97,92809.73
15772573,735,103176.62,163516.16
15733234,777,0.0,62449.07
15721582,644,77270.08,115800.1
15628219,665,111911.63,110359.68
15571302,529,94216.05,78695.68
15637178,803,0.0,128378.04
15601184,604,0.0,155248.62
15629511,738,106770.82,123499.27
15570629,655,138089.97,99920.41
15665766,698,133191.19,53289.49
15693732,775,0.0,67622.34
15765982,735,74135.85,11783.1
15582016,766,99208.46,62402.38
15798024,537,92242.34,186235.98
15588622,599,108380.72,79005.95
15724863,420,91893.32,144870.28
15618213,674,85757.93,95481.0
15780411,570,0.0,820.46
15725429,623,96759.42,174777.98
15600626,710,0.0,8991.17
15668460,466,0.0,2797.27
15576263,759,0.0,22303.17
15720354,581,0.0,197562.08
15691624,820,132150.26,23067.97
15793196,759,0.0,190294.12
15633352,628,175443.75,113167.17
15750874,676,78990.15,124777.14
15588923,591,113743.37,124625.08
15715745,690,157624.84,49599.27
15611800,624,125163.62,151411.5
15576928,573,0.0,122964.18
15793693,694,0.0,57088.97
15581252,632,80922.75,7820.78
15797760,632,193354.86,149188.41
15790564,832,107648.94,134638.97
15593736,598,131769.04,184980.23
15595937,430,138992.48,122373.42
15815628,711,113899.92,80215.2
15782802,582,114450.32,14081.64
15627412,605,0.0,199390.45
15734609,657,0.0,7667.48
15710689,578,63609.92,74965.61
15565806,532,0.0,30583.95
15815530,612,75497.51,149682.78
15632272,792,0.0,92664.09
15684103,674,0.0,138423.1
15654519,680,0.0,3148.2
15767722,593,117704.73,197933.5
15654346,679,130463.55,37341.17
15660147,493,46161.18,79577.4
15814998,688,0.0,197602.29
15802207,769,110182.54,87537.32
15658668,581,0.0,41623.59
15715079,465,117221.15,168280.95
15570360,641,0.0,125986.18
15674678,731,79120.27,548.52
15780925,625,177069.24,96088.54
15688193,468,61636.97,107787.42
15778219,790,0.0,20510.79
15696514,587,104414.03,192026.02
15712303,692,159732.02,118188.15
15719090,676,89437.03,189540.95
15735632,571,0.0,63736.17
15619436,700,0.0,95740.37
15722404,445,0.0,127939.19
15662063,746,142400.77,193438.69
15745605,722,88011.4,90655.94
15636658,596,0.0,12067.39
15784130,850,154870.28,54191.38
15606755,597,0.0,58667.16
15801699,436,0.0,35687.43
15784097,660,118402.25,14288.93
15764654,649,87374.88,247.36
15612092,646,105397.8,78111.84
15610903,560,125341.69,79547.39
15705777,710,129164.88,193266.72
15661936,513,141004.46,105028.46
15700864,607,0.0,116106.52
15722965,757,89079.41,53179.21
15737521,619,103604.31,140947.05
15814465,612,182705.05,171837.06
15580988,842,0.0,123437.05
15789974,713,94598.48,197519.66
15713370,657,188241.05,183058.51
15748673,770,0.0,22710.72
15754919,773,0.0,69303.15
15641662,470,117469.91,63705.9
15813422,781,80790.74,116429.51
15713596,428,107735.93,58381.77
15791216,600,133379.41,177378.66
15689031,697,168066.87,35450.53
15763704,692,69014.49,164621.43
15631339,791,0.0,174435.48
15771509,538,98548.62,94047.75
15769586,820,0.0,119087.25
15656096,679,76554.06,184800.27
15585280,649,0.0,75035.48
15743582,632,107375.82,62703.38
15761692,594,122417.17,190882.69
15627840,682,0.0,91981.85
15778861,720,97188.62,91881.29
15770554,769,61297.05,7118.02
15806956,746,112666.67,11710.4
15701908,623,0.0,25904.12
15736990,537,157842.07,86911.49
15743714,468,91443.75,10958.18
15807993,588,110148.49,5790.9
15644686,729,53299.96,42855.97
15677377,543,0.0,78915.68
15626412,499,0.0,81409.0
15643679,784,70233.74,179252.73
15728456,604,0.0,42171.13
15630661,614,75212.28,58965.04
15734044,671,41299.03,102681.32
15705001,587,83286.56,125553.52
15809817,593,0.0,53478.02
15809137,453,0.0,198376.02
15751593,570,85668.59,105525.36
15626491,655,57327.04,47349.0
15765461,632,0.0,178822.32
15568120,681,69609.85,72127.83
15787161,591,129269.27,163504.33
15812324,779,0.0,190623.02
15588944,456,165350.61,140758.07
15694253,686,152105.57,132374.41
15759566,617,0.0,53949.98
15675675,850,106290.64,121982.73
15802060,646,100548.67,136983.77
15660505,735,106344.95,114371.33
15782630,543,137482.19,62389.35
15700710,490,116465.53,24435.77
15742834,640,0.0,10908.33
15806511,445,0.0,90977.48
15608166,761,127637.92,81062.93
15614230,426,0.0,61230.83
15729958,777,0.0,126837.72
15800814,534,81951.74,115668.53
15674727,777,147531.82,38819.45
15657779,806,0.0,86994.54
15801395,790,135120.72,195204.99
15757911,643,0.0,131301.74
15665340,584,0.0,100835.19
15787151,638,0.0,198969.78
15757821,771,0.0,41542.95
15600688,600,0.0,118272.07
15594878,661,28082.95,69586.27
15569248,554,0.0,149629.13
15812706,627,111087.5,146680.25
15645045,659,0.0,132809.18
15766746,835,127120.07,28707.69
15700383,763,115651.6,104706.29
15632551,625,77743.01,75335.68
15795129,799,0.0,136827.96
15650545,849,71996.09,139065.94
15612769,692,61581.97,70179.91
15710853,623,0.0,116160.04
15623712,453,0.0,83008.49
15653251,408,87873.39,188484.52
15755077,778,105617.73,133699.82
15808557,695,0.0,72172.13
15614687,677,148770.61,191057.76
15626882,662,94901.09,48233.75
15748034,534,174851.9,79178.31
15632324,602,0.0,162347.05
15761023,554,120847.11,7611.61
15761453,667,0.0,88890.05
15646726,672,0.0,63833.09
15637169,838,103267.8,78310.04
15636024,692,109699.08,37898.91
15801218,675,135133.39,179521.24
15642655,731,0.0,130726.96
15690130,468,137649.47,198714.29
15653753,542,113567.94,89543.25
15641359,662,0.0,2423.9
15776827,770,141547.26,180326.83
15647725,675,62055.17,166305.16
15648455,647,131156.76,29883.63
15580629,604,134837.58,192029.19
15730161,833,0.0,1710.89
15626612,741,104784.23,135163.76
15662865,658,0.0,84927.42
15629094,528,156948.41,149912.28
15651823,590,147751.75,88206.04
15594827,675,124619.33,163667.56
15786392,765,124182.21,100153.43
15727353,650,142028.36,32275.09
15733777,817,0.0,65501.91
15614302,699,125837.86,189392.66
15723263,495,117160.32,116069.24
15687270,491,0.0,139861.53
15803121,847,97565.74,144184.06
15598700,676,0.0,157888.5
15741875,746,104833.79,71911.3
15631709,470,101675.22,45033.75
15672970,714,0.0,150465.93
15761670,695,0.0,126381.6
15706005,674,174701.05,90189.72
15790336,664,71142.77,122433.09
15754267,697,108805.42,123825.83
15791988,670,0.0,11426.7
15683375,541,0.0,114951.42
15625151,640,116037.76,184636.05
15635285,647,0.0,91055.27
15574296,757,80673.96,93991.65
15711618,704,124640.51,116511.12
15670943,778,182275.23,190631.23
15634359,639,98635.77,199970.74
15586629,637,0.0,139947.17
15588461,686,0.0,8816.37
15773221,577,79757.21,135650.72
15664227,506,53053.76,24577.34
15741745,757,120911.75,131249.46
15652626,826,115285.85,140126.17
15599410,721,0.0,168219.75
15571958,489,221532.8,171867.08
15785406,446,105056.13,70613.52
15687884,677,88363.03,117946.3
15621685,769,123757.52,84872.66
15628886,677,123959.97,60590.72
15699325,555,114822.64,8444.5
15578369,652,145219.3,159132.83
15654156,722,106807.64,76998.69
15707199,643,148159.71,55835.66
15671630,796,99745.95,177524.19
15632079,720,156282.79,45985.52
15767921,613,0.0,60297.72
15573599,506,0.0,194421.12
15747208,608,0.0,93568.77
15582762,667,0.0,34702.92
15772528,750,121376.15,54473.6
15755798,610,111582.11,113943.17
15788683,588,129417.82,153727.32
15616922,479,0.0,19116.97
15771855,682,0.0,112554.68
15601873,677,0.0,47318.75
15657868,850,94607.08,36690.49
15711716,580,131368.3,106918.67
15734246,746,166883.07,194563.65
15792151,635,0.0,91086.73
15770159,664,172812.72,108008.65
15747649,558,126606.63,172363.52
15639357,415,134950.19,178587.36
15738907,798,96956.1,31907.44
15663446,792,107601.79,18922.18
15750867,489,92060.06,147222.95
15715939,730,0.0,1474.79
15763806,773,0.0,24924.92
15637993,711,137688.71,46884.1
15720338,592,85845.43,128918.42
15627162,695,125552.96,105291.26
15596710,640,167298.42,145381.65
15781678,470,55732.92,103792.53
15634968,789,110689.07,71121.04
15609475,604,98544.11,52327.57
15573319,493,178317.6,197428.64
15738291,671,115713.84,83210.84
15782456,656,143267.14,193099.43
15794841,739,89750.21,193008.52
15684696,560,116576.45,157567.37
15629846,827,143001.5,108977.5
15674442,681,157761.56,147759.84
15571689,740,0.0,27528.4
15730469,663,103430.11,36479.27
15809320,845,0.0,31726.76
15684367,555,0.0,96398.51
15793049,680,115115.38,139558.6
15603665,638,122501.28,95007.8
15613623,640,0.0,101663.47
15569572,778,0.0,106197.44
15698791,679,146758.24,48466.89
15626233,593,0.0,151978.36
15607263,788,0.0,13288.46
15610900,770,110738.89,22666.77
15624775,729,94203.8,102391.06
15691703,545,105792.49,67830.2
15745355,597,153198.23,92090.36
15724955,537,0.0,141023.01
15628999,732,61811.23,104222.8
